"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치년도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자
2-A-89,01,경상남도,창녕군,48740,경상남도 창녕군 도천면 치이골길 19-2,경상남도 창녕군 도천면 도천리 691,35.42102511,128.5191975,회원정공,남지안전센터,N,Y,2013,1,4,100,창녕소방서,055-259-9295,2019-04-30
2-A-91,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 월하길 15,경상남도 창녕군 남지읍 월하리 903,35.45319293,128.387371,월하마을회관,남지안전센터,N,Y,2014,1,3.5,100,창녕소방서,055-259-9295,2019-04-30
2-A-92,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 문화길 68,경상남도 창녕군 남지읍 남지리 758-200,35.386338,128.4753669,상남동 마을회관,남지안전센터,N,Y,2014,1,3.5,100,창녕소방서,055-259-9295,2019-04-30
2-A-93,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 하담길 3-7,경상남도 창녕군 남지읍 대곡리 432,35.43687823,128.3881617,하담 마을회관,남지안전센터,N,Y,2015,1,3,100,창녕소방서,055-259-9295,2019-04-30
2-A-96,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 마산리833-8,경상남도 창녕군 남지읍 마산리833-8,35.393716,128.470047,○K자동차 가기 50M 전,남지안전센터,N,Y,2015,1,3.5,100,창녕소방서,055-259-9295,2019-04-30
2-A-99,01,경상남도,창녕군,48740,경상남도 창녕군 도천면 우강1길 3-1,경상남도 창녕군 도천면 우강리 561-3,35.410152,128.527999,우강게이트장,남지안전센터,N,Y,2015,1,3,100,창녕소방서,055-259-9295,2019-04-30
2-A-100,01,경상남도,창녕군,48740,경상남도 창녕군 도천면 법사지길 20,경상남도 창녕군 도천면 우강리 1216-7,35.39924118,128.524872,우강교차로,남지안전센터,N,Y,2015,1,3,100,창녕소방서,055-259-9295,2019-04-30
2-A-101,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 남지대곡길169-1,경상남도 창녕군 남지읍 대곡리 106,35.446756,128.397311,대곡마을,남지안전센터,N,Y,2015,1,3,100,창녕소방서,055-259-9295,2019-04-30
2-A-103,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 마산리 728-22,경상남도 창녕군 남지읍 마산리 728-22,35.393816,128.472552,동서연결도로,남지안전센터,N,Y,2015,1,3.5,100,창녕소방서,055-259-9295,2019-04-30
2-A-104,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 남지리 483-31,경상남도 창녕군 남지읍 남지리 483-31,35.385995,128.473878,동서연결도로,남지안전센터,N,Y,2015,1,3.5,100,창녕소방서,055-259-9295,2019-04-30
2-A-105,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 남지리 482-33,경상남도 창녕군 남지읍 남지리 482-33,35.386085,128.473074,동서연결도로,남지안전센터,N,Y,2015,1,3.5,100,창녕소방서,055-259-9295,2019-04-30
2-A-106,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 남지리 481-71,경상남도 창녕군 남지읍 남지리 481-71,35.386272,128.473483,기아오토큐,남지안전센터,N,Y,2015,1,3.5,100,창녕소방서,055-259-9295,2019-04-30
2-A-107,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 월평길 187-1,경상남도 창녕군 남지읍 월하리 21,35.461707,128.4010316,월평마을회관,남지안전센터,N,Y,2016,1,2,100,창녕소방서,055-259-9295,2019-04-30
2-A-108,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 청단길 68,경상남도 창녕군 남지읍 시남리 386,35.46772626,128.4306902,청단마을 회관,남지안전센터,N,Y,2018,1,2,100,창녕소방서,055-259-9295,2019-04-30
2-A-109,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 마근길 43,경상남도 창녕군 남지읍 반포리 371-1,35.42780059,128.399718,마근마을 회관,남지안전센터,N,Y,2018,1,2,100,창녕소방서,055-259-9295,2019-04-30
2-A-110,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 문화길 12,경상남도 창녕군 남지읍 남지리 659-22,35.388775,128.4806371,상록맨션과 30M   거리,남지안전센터,N,Y,2018,1,2.5,100,창녕소방서,055-259-9295,2019-04-30
2-A-111,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 서동4길 2-2,경상남도 창녕군 남지읍 남지리 763-2,35.387914,128.478888,동보아파트와 20M 거리,남지안전센터,N,Y,2018,1,2.5,100,창녕소방서,055-259-9295,2019-04-30
2-A-112,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 낙동로 548,경상남도 창녕군 남지읍 남지리 205-1,35.39030741,128.484131,삼영블루원아파트와 30M 거리,남지안전센터,N,Y,2018,1,2.5,100,창녕소방서,055-259-9295,2019-04-30
2-A-113,01,경상남도,창녕군,48740,경상남도 창녕군 남지읍 칠현길 59,경상남도 창녕군 남지읍 칠현리 236-1,35.42827915,128.413155,칠현복지회관 뒤편,남지안전센터,N,Y,2018,1,3.5,100,창녕소방서,055-259-9295,2019-04-30
2-B-5,02,경상남도,창녕군,48740,경상남도 창녕군 남지읍 서동1길 16,경상남도 창녕군 남지읍 남지리 758-224,35.387389,128.477458,서동제일교회 앞,남지안전센터,N,Y,1985,1,3,100,창녕소방서,055-259-9295,2019-04-30
2-B-6,02,경상남도,창녕군,48740,경상남도 창녕군 남지읍 낙동로 498-8,경상남도 창녕군 남지읍 남지리 662-18,35.38847396,128.4790467,동포동 일신옥 앞 주택,남지안전센터,N,Y,1985,1,3,100,창녕소방서,055-259-9295,2019-04-30
2-B-7,02,경상남도,창녕군,48740,경상남도 창녕군 남지읍 동포4길 9,경상남도 창녕군 남지읍 남지리 590-49,35.389554,128.478944,동포초등학교,남지안전센터,N,Y,1996,1,3,100,창녕소방서,055-259-9295,2019-04-30
2-B-11,02,경상남도,창녕군,48740,경상남도 창녕군 남지읍 동포로 46,경상남도 창녕군 남지읍 남지리 293-1,35.39358518,128.4814425,푸른마을 아파트,남지안전센터,N,Y,1985,1,3,100,창녕소방서,055-259-9295,2019-04-30
2-C-1,04,경상남도,창녕군,48740,경상남도 창녕군 남지읍 남지시장길 15,경상남도 창녕군 남지읍 남지리 270-1,35.388587,128.483058,본동창녕횟집,남지안전센터,N,Y,1996,0,0,0,창녕소방서,055-259-9295,2019-04-30
2-C-4,04,경상남도,창녕군,48740,경상남도 창녕군 도천면 도천중앙로 51,경상남도 창녕군 도천면 도천리 167-17,35.4355849,128.521511,농협도천지점,남지안전센터,N,Y,1996,0,0,0,창녕소방서,055-259-9295,2019-04-30
3-A-1,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 원앙로 184,경상남도 창녕군 부곡면 거문리 233,35.437799,128.5886091,부곡119안전센터,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-2,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천1길 19,경상남도 창녕군 부곡면 거문리 221-9,35.44007813,128.5866246,온천공원,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-3,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면  원앙로 138,경상남도 창녕군 부곡면 거문리 138-1,35.43995813,128.5836842,온천공원,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-4,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 원앙로 199,경상남도 창녕군 부곡면 거문리 231-14,35.43753557,128.590593,부곡터미널,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-5,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천1길 52,경상남도 창녕군 부곡면 거문리 231-1,35.438094,128.589695,세일상가,부곡안전센터,Y,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-6,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천1길 40,경상남도 창녕군 부곡면 거문리 230-2,35.43850529,128.588372,유흥상가,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-7,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천1길 19,경상남도 창녕군 부곡면 거문리 221-9,35.44007813,128.5866246,공원숯불갈비,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-8,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천1길 10,경상남도 창녕군 부곡면 거문리 223-4,35.438746,128.588377,현대온천호텔,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-9,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천1길 3,경상남도 창녕군 부곡면 거문리 221-1,35.44082498,128.585291,화왕산SPA호텔,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-10,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천중앙로 20,경상남도 창녕군 부곡면 거문리 221-8,35.43999635,128.586868,오페라노래방,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-11,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천중앙로 33,경상남도 창녕군 부곡면 거문리 216-19,35.4398936,128.588329,레인보우호텔,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-12,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천1길 49,경상남도 창녕군 부곡면 거문리 223-3,35.43865303,128.5894554,퀸모텔,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-13,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천중앙로 64,경상남도 창녕군 부곡면 거문리 224-5,35.43819538,128.591079,전주식당,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-14,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천중앙로 3,경상남도 창녕군 부곡면 거문리 215-1,35.44137542,128.585841,로얄관광호텔,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-15,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천2길 27,경상남도 창녕군 부곡면 거문리 213-3,35.44077503,128.588192,DW모텔,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-16,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천2길 27,경상남도 창녕군 부곡면 거문리 213-3,35.44077503,128.588180009,DW모텔,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-17,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천2길 34,경상남도 창녕군 부곡면 거문리 216-3,35.44015849,128.588452,원탕고운호텔,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-18,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천2길 52,경상남도 창녕군 부곡면 거문리 220-1,35.439351,128.5903854,가고파호텔,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-19,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천중앙로 61,경상남도 창녕군 부곡면 거문리 220-3,35.438948,128.5911743,부곡교육문화센터,부곡안전센터,N,Y,1998,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-20,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온천2길 41,경상남도 창녕군 부곡면 거문리 213-26,35.44094064,128.5898395,레이크힐스,부곡안전센터,N,Y,2006,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-21,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 부곡로 55-5,경상남도 창녕군 부곡면 부곡리 280-4,35.435118,128.601782,부곡초등학교,부곡안전센터,N,Y,2006,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-22,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 인교길 5,경상남도 창녕군 부곡면 수다리 316-1,35.42659052,128.647508,소나무생갈비,부곡안전센터,N,Y,2007,1,5,100,창녕소방서,055-259-9295,2019-04-30
3-A-23,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 하사창길 140,경상남도 창녕군 부곡면 사창리 144-1,35.424057,128.600879,하사창마을회관,부곡안전센터,N,Y,2014,1,5,100,창녕소방서,055-259-9295,2019-04-30
3-A-24,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 원동길 34,경상남도 창녕군 부곡면 부곡리 356,35.43762676,128.6016451,동문아파트,부곡안전센터,N,Y,2008,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-25,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 차실길 7,경상남도 창녕군 부곡면 청암리 447-5,35.41519516,128.609661,차실마을회관,부곡안전센터,N,Y,2008,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-26,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 부곡로 65,경상남도 창녕군 부곡면 부곡리 283-17,35.434819,128.6029212,부곡면사무소,부곡안전센터,N,Y,2010,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-27,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 굴말길 40-1,경상남도 창녕군 부곡면 부곡리 185-3,35.437671,128.6056538,부곡마을회관,부곡안전센터,N,Y,2010,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-28,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 낙동로 1517,경상남도 창녕군 길곡면 증산리 1315-5,35.38605205,128.570931,만물할인마트,부곡안전센터,N,Y,2010,1,4,100,창녕소방서,055-259-9295,2019-04-30
3-A-29,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 진양촌길 18,경상남도 창녕군 부곡면 수다리 485-6,35.428288,128.641958,황가네손짜장,부곡안전센터,N,Y,2010,1,5.3,100,창녕소방서,055-259-9295,2019-04-30
3-A-30,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 원앙로 72,경상남도 창녕군 부곡면 거문리 843-1,35.44249534,128.580165,부곡온천병원,부곡안전센터,N,Y,2011,1,3,100,창녕소방서,055-259-9295,2019-04-30
3-A-31,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 구산1길 9,경상남도 창녕군 부곡면 구산리 277,35.396131,128.6390945,구산마을회관,부곡안전센터,N,Y,2011,1,4,100,창녕소방서,055-259-9295,2019-04-30
3-A-32,01,경상남도,창녕군,48740,경상남도 창녕군 길곡면 길곡금곡길 2,경상남도 창녕군 길곡면 증산리 298-6,35.39349654,128.569781,금곡마을회관,부곡안전센터,N,Y,2011,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-33,01,경상남도,창녕군,48740,경상남도 창녕군 길곡면 하내1길 3,경상남도 창녕군 길곡면 증산리 1241-2,35.387291,128.558461,하내마을회관,부곡안전센터,N,Y,2011,1,4,100,창녕소방서,055-259-9295,2019-04-30
3-A-34,01,경상남도,창녕군,48740,경상남도 창녕군 길곡면 상사창길 73,경상남도 창녕군 부곡면 사창리 674-1,35.431018,128.593895,사창마을회관,부곡안전센터,N,Y,2013,1,5.5,100,창녕소방서,055-259-9295,2019-04-30
3-A-35,01,경상남도,창녕군,48740,경상남도 창녕군 길곡면 길곡신촌길 33,경상남도 창녕군 길곡면 오호리 1326-1,35.390051,128.542331,신촌마을회관,부곡안전센터,N,Y,2014,1,3,100,창녕소방서,055-259-9295,2019-04-30
3-A-36,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 학포1길 40-1,경상남도 창녕군 부곡면 학포리 737-1,35.383087,128.635054,학포마을회관,부곡안전센터,N,Y,2014,1,3,100,창녕소방서,055-259-9295,2019-04-30
3-A-37,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 청암1길 1,경상남도 창녕군 부곡면 청암리 678-1,35.408405,128.6095867,청암노인회,부곡안전센터,N,Y,2014,1,4,100,창녕소방서,055-259-9295,2019-04-30
3-A-38,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 온정1길 7,경상남도 창녕군 부곡면 온정리 96-14,35.42368549,128.6098864,온정마을회관,부곡안전센터,N,Y,2014,1,4,100,창녕소방서,055-259-9295,2019-04-30
3-A-39,01,경상남도,창녕군,48740,경상남도 창녕군 길곡면 외동길 105,경상남도 창녕군 길곡면 오호리 838-1,35.399927,128.536883,외동마을회관,부곡안전센터,N,Y,2014,1,4,100,창녕소방서,055-259-9295,2019-04-30
3-A-40,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 신포길 11,경상남도 창녕군 부곡면 학포리 590,35.382888,128.6366066,신포마을회관,부곡안전센터,N,Y,2013,1,5,100,창녕소방서,055-259-9295,2019-04-30
3-A-41,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 수성길 29-9,경상남도 창녕군 부곡면 수다리 250,35.42447975,128.6443019,수성마을회관,부곡안전센터,N,Y,2013,1,4,100,창녕소방서,055-259-9295,2019-04-30
3-A-42,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 원앙로 46-12,경상남도 창녕군 부곡면 거문리 855-5,35.4420834,128.5777482,부곡한옥펜션,부곡안전센터,N,Y,2013,1,4,100,창녕소방서,055-259-9295,2019-04-30
3-A-43,01,경상남도,창녕군,48740,경상남도 창녕군 부곡면 수다길 27,경상남도 창녕군 부곡면 수다리 642,35.429882,128.632769,수다마을회관,부곡안전센터,N,Y,2014,1,5,100,창녕소방서,055-259-9295,2019-04-30
3-A-44,01,경상남도,창녕군,48740,경상남도 창녕군 길곡면 길곡로 304,경상남도 창녕군 길곡면 길곡리 893-1,35.412869,128.567563,중길경노당,부곡안전센터,N,Y,2013,1,3,100,창녕소방서,055-259-9295,2019-04-30
